상가업소번호,상호명,상권업종중분류명,행정동명,경도,위도,기초지자체 방문자 비율,상권분류
MA010120220812320692,미러볼디저트클럽,기타 간이,황성동,129.2198968,35.86719162,3.2,로컬상권
MA010120220806532115,텐퍼센트커피경주,비알코올 ,안강읍,129.2241009,35.99243826,3.2,로컬상권
MA010120220812330485,청년분식,기타 간이,황남동,129.2097411,35.83871674,10.7,핫플레이스
MA010120220809124942,우정다방,비알코올 ,안강읍,129.2260794,35.99182489,3.2,로컬상권
MA010120220807282874,대아손짜장,중식,동천동,129.2321685,35.846898,2.1,로컬상권
MA010120220809119062,일진식당,한식,천북면,129.2821807,35.91405767,3.4,로컬상권
MA010120220809112316,다유,한식,천북면,129.27158,35.86753153,3.4,로컬상권
MA010120220800465011,힐튼7080,비알코올 ,황오동,129.2031324,35.83982929,11.3,핫플레이스
MA010120220804146194,여행카페,비알코올 ,황오동,129.2172345,35.85149962,11.3,핫플레이스
MA010120220810845052,마산생아구,한식,성건동,129.2050815,35.85266946,3.3,로컬상권
MA010120220809123081,마루이,한식,황오동,129.2027995,35.84219613,11.3,핫플레이스
MA010120220813329619,고향집식당,한식,선도동,129.1501675,35.81882126,2.0,로컬상권
MA010120220813806009,시장수산,한식,불국동,129.3011741,35.77575677,6.1,핫플레이스
MA010120220814298122,모루,한식,황남동,129.2112925,35.83600308,10.7,핫플레이스
MA010120220809108581,백련,비알코올 ,황오동,129.2109826,35.84437048,11.3,핫플레이스
MA010120220808831208,온에어식당,주점,성건동,129.2058723,35.85564641,3.3,로컬상권
MA010120220814376625,경주돼지국밥,한식,불국동,129.3004027,35.77584362,6.1,핫플레이스
MA010120220802589181,안강갈비탕,한식,안강읍,129.2273778,35.99107996,3.2,로컬상권
MA010120220809946642,나우커피경주,비알코올 ,황오동,129.2151821,35.84217565,11.3,핫플레이스
MA010120220814355610,월하정인,한식,월성동,129.2150906,35.83013037,7.1,핫플레이스
MA010120220809121019,신성반점,중식,황오동,129.2030008,35.83947128,11.3,핫플레이스
MA010120220808438891,불난집식당,한식,감포읍,129.5030811,35.80437364,4.5,로컬상권
MA010120220809101420,커피한잔,비알코올 ,황성동,129.2149418,35.86495844,3.2,로컬상권
MA010120220813404681,계림분식,기타 간이,성건동,129.2067435,35.84395286,3.3,로컬상권
MA010120220813971700,호야치킨클럽,기타 간이,동천동,129.2293497,35.84701342,2.1,로컬상권
MA010120220809105903,다오래,한식,황오동,129.2169742,35.84254805,11.3,핫플레이스
MA010120220809119696,통영아구찜식당,한식,동천동,129.2237033,35.8552545,2.1,로컬상권
MA010120220803108780,공차경주,비알코올 ,황성동,129.2151853,35.86734171,3.2,로컬상권
MA010120220809113704,세원복회식당,한식,황성동,129.2127364,35.86407102,3.2,로컬상권
MA010120220809126800,어촌,주점,내남면,129.1953598,35.75166832,4.1,로컬상권
MA010120220809121296,우일식당,한식,황오동,129.2041168,35.83981123,11.3,핫플레이스
MA010120220809116922,용강콩떼기밭떼기,한식,용강동,129.231025,35.87756356,1.6,로컬상권
MA010120220811223426,피넛푸드,구내식당·뷔페,성건동,129.1910382,35.86479326,3.3,로컬상권
MA010120220813548440,조방낙지,한식,황오동,129.2103446,35.84251706,11.3,핫플레이스
MA010120220812699845,카페희월로스팅룸,비알코올 ,동천동,129.226259,35.85600907,2.1,로컬상권
MA010120220801724888,원통숯불뒷고기,한식,안강읍,129.2188896,35.99282313,3.2,로컬상권
MA010120220809125080,돈갈비,한식,동천동,129.2255883,35.85814796,2.1,로컬상권
MA010120220810215316,경주돼지집,한식,성건동,129.2063455,35.85315083,3.3,로컬상권
MA010120220808606078,교동면옥경주대릉원점,한식,황남동,129.2149371,35.83376441,10.7,핫플레이스
MA010120220812252152,성동가가,비알코올 ,황오동,129.2148662,35.84951597,11.3,핫플레이스
MA010120220809730559,황토정,한식,황남동,129.2121049,35.81983235,10.7,핫플레이스
MA010120220814348814,두꺼비식당,한식,황남동,129.2109184,35.83448719,10.7,핫플레이스
MA010120220803375642,소금강산,한식,용강동,129.2344038,35.86266065,1.6,로컬상권
MA010120220813349643,햇님푸드,한식,외동읍,129.3136045,35.69985801,5.0,핫플레이스
MA010120220813375364,비엔나커피하우스경주용황로점,비알코올 ,용강동,129.2244951,35.88278459,1.6,로컬상권
MA010120220812365697,비비큐경주,기타 간이,안강읍,129.1955714,36.0019653,3.2,로컬상권
MA010120220802269697,천북휴게소,기타 간이,천북면,129.2859534,35.91583296,3.4,로컬상권
MA010120220803821359,토리포차,주점,건천읍,129.1057586,35.84850496,7.6,핫플레이스
MA010120220809125800,닭이랑,한식,동천동,129.2340672,35.85185445,2.1,로컬상권
MA010120220806855423,비비큐소노벨경주점,기타 간이,보덕동,129.2817006,35.84678716,12.9,핫플레이스
MA010120220810999948,챔스푸드,한식,외동읍,129.2888228,35.65910898,5.0,핫플레이스
MA010120220803414803,큰기와,한식,황남동,129.2079003,35.83498422,10.7,핫플레이스
MA010120220809107228,대구회식당,한식,감포읍,129.511029,35.81441598,4.5,로컬상권
MA010120220813829605,가람떡마을,기타 간이,현곡면,129.2020935,35.86668146,1.2,로컬상권
MA010120220810024553,계림가정식부페,구내식당·뷔페,불국동,129.3011666,35.77472973,6.1,핫플레이스
MA010120220809104153,정원찜나라,한식,건천읍,129.1041805,35.85160524,7.6,핫플레이스
MA010120220800095459,우리한우별관,한식,강동면,129.2468416,36.06820405,1.8,로컬상권
MA010120220809109762,신형섭커피,비알코올 ,황오동,129.2151731,35.84264436,11.3,핫플레이스
MA010120220814286264,동원홈푸드일진,구내식당·뷔페,황성동,129.215628,35.87568618,3.2,로컬상권
MA010120220814318370,경포횟집,한식,황성동,129.2163239,35.87006887,3.2,로컬상권
MA010120220809203543,카페플로리안,비알코올 ,황남동,129.2102224,35.83612188,10.7,핫플레이스
MA010120220809531538,조아조아치킨,기타 간이,외동읍,129.3417669,35.72080282,5.0,핫플레이스
MA010120220810358758,감포밀면,한식,감포읍,129.4993906,35.80801839,4.5,로컬상권
MA010120220810543098,부루네,비알코올 ,황오동,129.2142954,35.8433183,11.3,핫플레이스
MA010120220804785628,스윗하비,비알코올 ,황오동,129.2175341,35.84159162,11.3,핫플레이스
MA010120220809112022,용강해물손칼국수,한식,용강동,129.2312227,35.87592901,1.6,로컬상권
MA010120220809124812,산속애,한식,불국동,129.3219843,35.78909729,6.1,핫플레이스
MA010120220802281845,도너우스페흐,동남아시아,성건동,129.2055946,35.85521,3.3,로컬상권
MA010120220809823345,오복소맥타운,주점,동천동,129.2231398,35.8521203,2.1,로컬상권
MA010120220809125020,잇즈,비알코올 ,선도동,129.1860279,35.84278186,2.0,로컬상권
MA010120220812244275,네네치킨,기타 간이,내남면,129.198447,35.75098117,4.1,로컬상권
MA010120220809112387,자금성반점,중식,현곡면,129.2044592,35.86896275,1.2,로컬상권
MA010120220808079884,포항물회,한식,황오동,129.2102392,35.84430307,11.3,핫플레이스
MA010120220810066591,앤의정원,서양식,월성동,129.2523486,35.83573584,7.1,핫플레이스
MA010120220809130099,다인등갈비,한식,황남동,129.2172406,35.83621781,10.7,핫플레이스
MA010120220809100941,산마루식당,한식,현곡면,129.134312,35.90912852,1.2,로컬상권
MA010120220809834948,한라식당,한식,황오동,129.2169441,35.8450445,11.3,핫플레이스
MA010120220811753743,홍푸드,한식,외동읍,129.3400728,35.68667749,5.0,핫플레이스
MA010120220809676530,제일분식,기타 간이,성건동,129.2067435,35.84395286,3.3,로컬상권
MA010120220809118866,송학구이,한식,황남동,129.2099502,35.83628007,10.7,핫플레이스
MA010120220809614726,쇼콜라,비알코올 ,불국동,129.328944,35.78506116,6.1,핫플레이스
MA010120220804152906,이상복빵박물관점,비알코올 ,월성동,129.2313937,35.83070266,7.1,핫플레이스
MA010120220812009241,백조식당,한식,황남동,129.2108921,35.83592935,10.7,핫플레이스
MA010120220809126760,커피플레이스,비알코올 ,황성동,129.2116763,35.8665504,3.2,로컬상권
MA010120220812715593,맘스터치경주월드점,기타 간이,보덕동,129.279148,35.83609533,12.9,핫플레이스
MA010120220802281990,칠갑산석쇠구이,한식,불국동,129.3001571,35.77537978,6.1,핫플레이스
MA010120220811950489,크라운호프경주,주점,외동읍,129.3255835,35.71180909,5.0,핫플레이스
MA010120220813052500,카페다빈치산대들녁집,비알코올 ,안강읍,129.2051669,35.99573431,3.2,로컬상권
MA010120220809605234,포레스트,비알코올 ,산내면,129.0665708,35.64855024,1.0,로컬상권
MA010120220809123359,백록담숯불바베큐,기타 간이,안강읍,129.1972561,36.00153799,3.2,로컬상권
MA010120220813171188,구이달인,한식,양남면,129.4743929,35.69345979,4.6,로컬상권
MA010120220812826203,파리바게뜨경주,기타 간이,현곡면,129.1747911,35.89040803,1.2,로컬상권
MA010120220805535127,본죽용황점,한식,용강동,129.2265334,35.88440471,1.6,로컬상권
MA010120220803122765,전술,주점,성건동,129.2028542,35.84457389,3.3,로컬상권
MA010120220803581287,73포차,주점,외동읍,129.3417669,35.72080282,5.0,핫플레이스
MA010120220806909770,캄보디아식당,동남아시아,황오동,129.2151932,35.8425719,11.3,핫플레이스
MA010120220809823076,멕시카나치킨,기타 간이,황성동,129.2193489,35.86818389,3.2,로컬상권
MA010120220812266916,해가담,한식,황오동,129.2117943,35.84092256,11.3,핫플레이스
MA010120220809129118,장인족발,한식,성건동,129.2054812,35.85311265,3.3,로컬상권
MA010120220807560035,웰쿡,한식,감포읍,129.5049922,35.80922618,4.5,로컬상권
MA010120220813279792,시즈닝,서양식,황남동,129.2124392,35.83545935,10.7,핫플레이스
MA010120220812719730,나이프,비알코올 ,감포읍,129.4949976,35.77401612,4.5,로컬상권
MA010120220809104269,삼다도횟집,한식,양남면,129.4643681,35.6670316,4.6,로컬상권
MA010120220809301263,봄날&꽃자리,비알코올 ,황남동,129.2132401,35.83521033,10.7,핫플레이스
MA010120220806788602,맛을담은쭈꾸미랑낙지랑,한식,안강읍,129.2165378,35.99356943,3.2,로컬상권
MA010120220809332003,블루문유스텔,한식,불국동,129.3257037,35.7846734,6.1,핫플레이스
MA010120220809117318,바보온달한식뷔페,구내식당·뷔페,성건동,129.2067435,35.84395286,3.3,로컬상권
MA010120220809117102,금성관,한식,동천동,129.2339505,35.84769382,2.1,로컬상권
MA010120220804768433,크리스탈주점,주점,건천읍,129.1013017,35.84862806,7.6,핫플레이스
MA010120220807108465,던킨경주,기타 간이,동천동,129.224043,35.85632045,2.1,로컬상권
MA010120220807060754,레아,주점,성건동,129.2055946,35.85521,3.3,로컬상권
MA010120220809302619,석계식당,한식,외동읍,129.3373146,35.67163867,5.0,핫플레이스
MA010120220814304549,호정노래궁,주점,황오동,129.2158859,35.84320788,11.3,핫플레이스
MA010120220809130539,현대가든,한식,산내면,129.0596169,35.70101401,1.0,로컬상권
MA010120220812950368,바넘커피,비알코올 ,월성동,129.220143,35.83712832,7.1,핫플레이스
MA010120220809128152,대가손칼국수,한식,불국동,129.3011129,35.77631659,6.1,핫플레이스
MA010120220808317849,후라이드참잘하는집,기타 간이,황성동,129.2146654,35.86536901,3.2,로컬상권
MA010120220809160652,실비주점,주점,감포읍,129.5028114,35.80705519,4.5,로컬상권
MA010120220807399696,별봉아이스,기타 간이,황남동,129.2096825,35.83899714,10.7,핫플레이스
MA010120220809100713,화산골산장,한식,천북면,129.2937065,35.92617288,3.4,로컬상권
MA010120220803601654,해야분식,기타 간이,용강동,129.2304706,35.87832172,1.6,로컬상권
MA010120220810414416,오늘카츠,한식,용강동,129.2283175,35.88327235,1.6,로컬상권
MA010120220809130530,뉴일광식육식당,한식,산내면,129.0458299,35.7575944,1.0,로컬상권
MA010120220810205842,고깃집,한식,안강읍,129.213203,35.9916758,3.2,로컬상권
MA010120220814380176,강동치킨,기타 간이,강동면,129.2750399,35.98988781,1.8,로컬상권
MA010120220805371367,모든일이술술,주점,동천동,129.2231115,35.8562566,2.1,로컬상권
MA010120220809488745,어림지,한식,월성동,129.2221338,35.83788442,7.1,핫플레이스
MA010120220809105509,연수회집,한식,감포읍,129.4955409,35.7920968,4.5,로컬상권
MA010120220809118153,복담은식당,한식,성건동,129.2056587,35.8423419,3.3,로컬상권
MA010120220809125813,애비뉴,비알코올 ,외동읍,129.3089894,35.76651546,5.0,핫플레이스
MA010120220812858572,워낭숯불갈비,한식,안강읍,129.193106,36.00143377,3.2,로컬상권
MA010120220805447312,양남부식,한식,양남면,129.4637102,35.67508212,4.6,로컬상권
MA010120220809121671,마티나타,비알코올 ,보덕동,129.2802084,35.84723899,12.9,핫플레이스
MA010120220812082978,등뼈,한식,문무대왕면,129.4413592,35.79120955,2.4,로컬상권
MA010120220803034641,행포케용황점,기타 간이,용강동,129.2267445,35.8820581,1.6,로컬상권
MA010120220807030765,신흥갈비곰탕,한식,황성동,129.2145127,35.86664229,3.2,로컬상권
MA010120220806798139,영심휴게소,기타 간이,황오동,129.2125697,35.84334109,11.3,핫플레이스
MA010120220814066527,두낫디스터브베이커스경주,비알코올 ,황남동,129.2101407,35.83317697,10.7,핫플레이스
MA010120220809125991,경아분식,기타 간이,외동읍,129.3250702,35.71505375,5.0,핫플레이스
MA010120220803262528,명동쫄면,한식,황오동,129.2132452,35.84256276,11.3,핫플레이스
MA010120220806941414,피오레,비알코올 ,동천동,129.2203918,35.85914519,2.1,로컬상권
MA010120220811982920,썬노래궁,주점,동천동,129.2231708,35.85600321,2.1,로컬상권
MA010120220814255412,테이크5,비알코올 ,용강동,129.2321071,35.88061598,1.6,로컬상권
MA010120220809120795,경주떡집,기타 간이,성건동,129.2095885,35.85315428,3.3,로컬상권
MA010120220809112601,땅고개휴게소식당,한식,건천읍,129.0639134,35.79513976,7.6,핫플레이스
MA010120220809127888,멕시카나경주노서점,기타 간이,황오동,129.2067778,35.83960018,11.3,핫플레이스
MA010120220809120513,신정반점,중식,선도동,129.1739215,35.84360529,2.0,로컬상권
MA010120220806353943,마시그래이,비알코올 ,황성동,129.2122899,35.86393509,3.2,로컬상권
MA010120220806032660,초이스시,기타 간이,성건동,129.2067435,35.84395286,3.3,로컬상권
MA010120220802924991,987,기타 간이,황남동,129.2114276,35.83688361,10.7,핫플레이스
MA010120220805084887,은식당,한식,내남면,129.1951536,35.75180724,4.1,로컬상권
MA010120220804864426,바르숙,한식,성건동,129.2058954,35.8548801,3.3,로컬상권
MA010120220813048062,봄봄,비알코올 ,안강읍,129.2234821,35.9925128,3.2,로컬상권
MA010120220809124260,카페베네경주,비알코올 ,황성동,129.2143751,35.86448233,3.2,로컬상권
MA010120220813145722,뚜레쥬르경주용황점,기타 간이,용강동,129.2260504,35.88297201,1.6,로컬상권
MA010120220810216501,미소,기타 간이,성건동,129.2034058,35.85290746,3.3,로컬상권
MA010120220809113456,청록집밥,한식,용강동,129.2229783,35.86258437,1.6,로컬상권
MA010120220808808986,한옥탭하우스,주점,황남동,129.2114468,35.83637868,10.7,핫플레이스
